,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
124,0.601619665,-0.306639527,1.108944688,77.3266745,9.096533444,7.283904379,NGC,Core,CoreNGC,-0.003555668,0.954942956,0.54231153
125,0.111424702,-0.517893181,1.145093188,93.64216006,10.45213823,7.990921614,NGC,Peri,PeriNGC,0.182141816,0.003514539,0.54231153
126,0.124262971,-0.387067988,0.592959104,74.7701489,10.40581487,8.118775263,NGC,Peri,PeriNGC,0.21012769,0.000733443,0.54231153
127,0.465118575,-0.150367145,0.8474837,74.70056642,8.388559632,6.280406546,NGC,Peri,PeriNGC,-0.008477066,0.892844928,0.54231153
128,0.979194758,0.350378079,1.23571734,127.6662853,10.62226143,10.31225718,NGC,Core,CoreNGC,0.260699073,2.49E-05,0.54231153
129,0.816577756,-0.124751362,0.686090393,91.6762745,10.07569444,8.779603983,NGC,Core,CoreNGC,0.084637211,0.177875142,0.54231153
130,0.963651024,-0.361146101,1.030850089,122.8211731,11.74798213,12.45497115,NGC,Core,CoreNGC,0.1017812,0.104901052,0.54231153
131,0.057096487,-0.347693067,1.017831159,59.01554814,7.004453021,7.00576067,NGC,Peri,PeriNGC,0.339562199,2.67E-08,0.54231153
132,0.118432677,-0.333730417,0.620899172,58.44474518,9.072959044,3.33385359,NGC,Peri,PeriNGC,0.174056433,0.005318064,0.54231153
133,0.922235758,0.179388025,0.652972443,74.70267606,7.148749052,3.529367682,NGC,Core,CoreNGC,-0.083784774,0.18229944,0.54231153
134,0.80332006,-0.001616666,0.93779434,89.49952055,9.954368693,13.63445237,NGC,Core,CoreNGC,0.204593807,0.001016657,0.54231153
135,0.294909148,0.259824112,1.306729841,32.36649462,3.924143893,9.377188491,NGC,Peri,PeriNGC,0.050879759,0.418505386,0.54231153
136,0.115934256,0.031074016,0.631769713,51.16436517,7.086265056,3.824123779,NGC,Peri,PeriNGC,0.040834962,0.51624196,0.54231153
137,0.072510804,-0.332976087,1.910747377,71.76211219,5.705652259,5.130738886,NGC,Peri,PeriNGC,0.214507924,0.000563042,0.54231153
138,0.86692802,-0.081313845,0.65210426,75.681809,9.341056495,10.48784792,NGC,Core,CoreNGC,0.067896272,0.280081346,0.54231153
139,0.776824165,0.203232069,0.853265379,83.43217247,8.578061378,5.80091573,NGC,Core,CoreNGC,0.252045019,4.68E-05,0.54231153
140,0.758143982,-0.08449305,0.984396969,59.81283937,7.152492861,10.54523183,NGC,Core,CoreNGC,0.162122661,0.009504576,0.54231153
141,0.543623433,-0.133163967,0.997055437,53.89699387,6.291011821,9.501473988,NGC,Peri,PeriNGC,0.030839406,0.624018615,0.54231153
142,0.114807503,-0.387331385,0.555144511,26.02579337,3.465899273,7.390289044,NGC,Peri,PeriNGC,0.222943402,0.000333363,0.54231153
143,0.324335679,0.413995562,0.663305733,46.16506947,6.662256496,5.199023277,NGC,Peri,PeriNGC,0.201504301,0.001215551,0.54231153
144,0.404717825,0.388787537,0.706944434,19.34366478,2.014074847,6.097518851,NGC,Peri,PeriNGC,0.027431894,0.66284971,0.54231153
145,0.366381443,-0.210019278,0.672137046,49.28811744,5.835988151,7.447310742,NGC,Peri,PeriNGC,0.107334578,0.087169815,0.54231153
146,0.119262561,-0.180471542,0.89376781,71.06069512,8.089876138,8.393658783,NGC,Peri,PeriNGC,0.01868543,0.766510525,0.54231153
147,0.08443415,-0.05845616,1.085050451,66.51694166,6.986879331,7.613703311,NGC,Peri,PeriNGC,0.175378791,0.004975493,0.54231153
148,0.089558095,0.095959868,0.55819073,59.65260568,8.579829761,8.673474173,NGC,Peri,PeriNGC,0.112984379,0.071683475,0.54231153
149,0.126924105,0.269498921,0.976608027,40.17336075,3.908309892,8.58535612,NGC,Peri,PeriNGC,0.250987368,5.05E-05,0.54231153
150,0.563545476,-0.087945502,1.010788649,56.4297593,6.001161689,8.40580442,NGC,Peri,PeriNGC,0.062192534,0.322558579,0.54231153
151,0.020563701,-0.440772395,1.022798335,34.2527376,4.017132867,10.352541,NGC,Peri,PeriNGC,0.191124443,0.00217434,0.54231153
152,0.187725041,0.158065746,0.85628667,42.34430182,4.894126565,3.665206501,NGC,Peri,PeriNGC,0.111168536,0.076395578,0.54231153
153,0.083282577,0.228301411,0.796513376,32.85774753,3.954167731,5.842043059,NGC,Peri,PeriNGC,0.326111414,9.91E-08,0.54231153
154,0.389614309,0.250438807,0.889592337,37.12370202,3.959617236,9.046975699,NGC,Peri,PeriNGC,0.500902242,1.33E-17,0.54231153
155,0.323579824,0.328533456,1.048543416,37.83954811,4.026272318,10.12338719,NGC,Peri,PeriNGC,0.30687921,5.81E-07,0.54231153
156,0.290144193,0.364300825,1.227237528,51.36148102,5.31493405,10.81975264,NGC,Peri,PeriNGC,0.042843743,0.495801115,0.54231153
157,0.086922293,-0.042140629,0.893757266,67.4918639,7.339418745,13.9521813,NGC,Peri,PeriNGC,0.128497438,0.040328741,0.54231153
158,0.106766458,-0.442196597,0.654993292,29.61521528,3.468823257,3.209595479,NGC,Peri,PeriNGC,-0.001900181,0.975912015,0.54231153
159,0.005649508,0.105020001,0.56033157,26.28446973,3.038700614,1.894206347,NGC,Peri,PeriNGC,0.011866986,0.850425003,0.54231153
160,0.465050186,-0.162779122,1.003899227,52.07149738,4.550428717,9.859985192,NGC,Peri,PeriNGC,0.215552723,0.000528218,0.54231153
