,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
66,0.904484453,0.681783815,0.98268477,24.32822091,0.907561484,4.045568555,GC,Core,CoreGC,0.060467057,0.408505489,0.494581733
67,0.817213861,0.567406053,1.364900318,33.85004159,1.292441953,6.494948545,GC,Core,CoreGC,0.031157108,0.67039848,0.494581733
68,0.937888859,1.106557347,1.227797305,18.62991293,0.801892789,4.073447141,GC,Core,CoreGC,0.316452955,9.16E-06,0.494581733
69,0.611526876,0.873103333,1.466680348,16.12825915,0.703736157,4.339029082,GC,Core,CoreGC,0.518840324,2.04E-14,0.494581733
70,0.53078477,0.938267319,1.216594941,14.62462929,0.555167373,3.528875095,GC,Peri,PeriGC,0.032511704,0.656959916,0.494581733
71,0.878371857,0.666695105,1.300633655,22.64571939,0.818608331,3.763745654,GC,Core,CoreGC,-0.027585486,0.706326998,0.494581733
72,0.493386827,0.78754872,1.160508044,24.82647084,1.061592656,4.72521454,GC,Peri,PeriGC,-0.001641847,0.982111384,0.494581733
73,0.328052877,0.699139635,0.682954506,12.00396861,0.566821641,2.256379395,GC,Peri,PeriGC,-0.027118585,0.711074213,0.494581733
74,0.985226597,-0.087079923,1.715549905,86.39475703,2.375134897,4.58994764,NGC,Core,CoreNGC,0.439626785,2.47E-10,0.494581733
75,0.848835381,0.081234907,2.295299771,90.75106394,2.97199202,8.634289259,NGC,Core,CoreNGC,0.21273804,0.003292944,0.494581733
76,0.792082687,-0.073489787,2.327724937,54.00599776,1.594493508,8.076916683,NGC,Core,CoreNGC,0.089066299,0.222935347,0.494581733
77,0.750653052,-0.026668802,2.491043243,58.75503868,2.090572352,11.4219317,NGC,Core,CoreNGC,0.632407306,1.67E-22,0.494581733
78,0.070870897,-0.011667561,1.593408709,21.45314099,0.824489766,2.23158953,NGC,Peri,PeriNGC,0.197659116,0.006405128,0.494581733
79,0.867961082,0.03508472,1.073840336,25.39005221,1.059753759,1.82600603,NGC,Core,CoreNGC,-0.0051648,0.94376889,0.494581733
80,0.686127114,0.001286004,1.276342301,19.89868801,0.897066636,2.28055926,NGC,Core,CoreNGC,0.13160571,0.071053359,0.494581733
81,0.60104778,-0.121445567,2.007808847,63.68184252,2.472160812,10.19212695,NGC,Core,CoreNGC,0.527822829,5.98E-15,0.494581733
82,0.767768609,0.095154332,1.851753428,39.52599791,1.351760903,4.880178235,NGC,Core,CoreNGC,0.26868855,0.000185245,0.494581733
83,0.275015289,-0.312680353,1.217076272,21.96116744,0.92356721,3.103183845,NGC,Peri,PeriNGC,0.195271302,0.007087619,0.494581733
84,0.531281911,-0.287004971,1.715661462,29.1318852,1.162992357,2.851899574,NGC,Peri,PeriNGC,0.095552343,0.190904634,0.494581733
85,0.405441077,0.239186048,2.861123415,56.7605046,1.832305284,4.403194538,NGC,Peri,PeriNGC,0.141223497,0.052580781,0.494581733
86,0.725303671,-0.16038557,2.051193625,22.84506906,0.760255008,5.2733586,NGC,Core,CoreNGC,0.228723399,0.001547434,0.494581733
87,0.594111601,0.271588739,2.325192983,23.84610449,0.86419738,3.948272343,NGC,Peri,PeriNGC,0.133387154,0.06728131,0.494581733
88,0.092724836,0.128628666,1.117578819,24.17157393,1.08317313,1.809164961,NGC,Peri,PeriNGC,0.120430297,0.098805435,0.494581733
89,0.684040704,-0.122897264,1.962780725,58.54922062,1.906386722,6.897337676,NGC,Core,CoreNGC,0.427410719,8.58E-10,0.494581733
90,0.073106479,-0.222724626,0.660988782,14.91297411,0.814325734,2.042111034,NGC,Peri,PeriNGC,0.184434742,0.011067167,0.494581733
91,0.123574859,-0.009118143,1.014179861,12.40254788,0.743087584,3.129613155,NGC,Peri,PeriNGC,-0.009444431,0.897372693,0.494581733
92,0.108423544,0.30907935,1.315147924,19.97613089,0.849243878,4.273580802,NGC,Peri,PeriNGC,0.144968804,0.046558273,0.494581733
